attribute_id,category_id,active
46,7000142,1
46,7000144,1
46,7000182,1
46,7000191,1
46,7000232,1
46,10000221,1
46,13000048,1
46,13000065,1
46,15000063,1
46,15000074,1
46,15000082,1
46,15000086,1
46,15000103,1
46,15000183,1
46,18000140,1
46,19000020,1
46,19000026,1
46,19000030,1
47,10000030,1
47,10000031,1
48,10000030,1
49,11000028,1
49,11000031,1
49,12900001,1
49,12900002,1
49,12900003,1
49,12900004,1
49,12900005,1
49,12900006,1
49,12900007,1
49,12900008,1
49,12900009,1
49,12900010,1
49,12900011,1
49,12900012,1
49,12900013,1
49,12900014,1
49,12900015,1
49,12900016,1
49,12900017,1
49,13000100,1
49,13000103,1
49,13000122,1
49,13000123,1
49,13000124,1
49,13000125,1
49,13000126,1
49,13000128,1
49,13000131,1
49,13000133,1
49,13000136,1
49,18000000,1
49,18000002,1
49,18000003,1
49,18000004,1
49,18000005,1
49,18000006,1
49,18000007,1
49,18000010,1
49,18000011,1
49,18000012,1
49,18000019,1
49,18000021,1
49,18000022,1
49,18000024,1
49,18000025,1
49,18000026,1
49,18000027,1
49,18000029,1
49,18000030,1
49,18000031,1
49,18000032,1
49,18000033,1
49,18000034,1
49,18000036,1
49,18000037,1
49,18000038,1
49,18000039,1
49,18000040,1
49,18000041,1
49,18000043,1
49,18000044,1
49,18000050,1
49,18000051,1
49,18000052,1
49,18000053,1
49,18000055,1
49,18000056,1
49,18000060,1
49,18000061,1
49,18000062,1
49,18000064,1
49,18000065,1
49,18000066,1
49,18000067,1
49,18000068,1
49,18000069,1
49,18000070,1
49,18000071,1
49,18000072,1
49,18000073,1
49,18000090,1
49,18000091,1
49,18000096,1
49,18000097,1
49,18000104,1
49,18000108,1
49,18000109,1
49,18000110,1
49,18000111,1
49,18000112,1
49,18000113,1
49,18000114,1
49,18000115,1
49,18000116,1
49,18000117,1
49,18000118,1
49,18000119,1
49,18000120,1
49,18000121,1
49,18000122,1
49,18000123,1
49,18000124,1
49,18000125,1
49,19000008,1
50,1000002,1
50,1000003,1
50,1000004,1
50,1000006,1
50,1000007,1
50,1000008,1
50,1000009,1
50,1000010,1
50,1000011,1
50,1000012,1
50,1000013,1
50,1000014,1
50,1000016,1
50,1000017,1
50,1000018,1
50,1000019,1
50,1000020,1
50,1000021,1
50,1000022,1
50,1000023,1
50,1000024,1
50,1000025,1
50,1000026,1
50,1000027,1
50,1000029,1
50,1000030,1
50,1000031,1
50,1000033,1
50,1000034,1
50,1000035,1
50,1000037,1
50,1000038,1
50,1000039,1
50,1000040,1
50,1000041,1
50,1000042,1
50,1000043,1
50,1000044,1
50,1000046,1
50,1000047,1
50,1000048,1
50,1000049,1
50,1000051,1
50,1000052,1
50,1000053,1
50,1000054,1
50,1000055,1
50,1000056,1
50,1000057,1
50,1000058,1
50,1000061,1
50,1000062,1
50,1000063,1
50,1000064,1
50,1000065,1
50,1000066,1
50,1000068,1
50,1000069,1
50,1000070,1
50,1000071,1
50,1000072,1
50,1000073,1
50,1000074,1
50,1000075,1
50,1000076,1
50,1000077,1
50,1000078,1
50,1000079,1
50,1000080,1
50,1000081,1
50,1000082,1
50,1000083,1
50,1000084,1
50,1000085,1
50,1000086,1
50,1000087,1
50,1000088,1
50,1000089,1
50,1000090,1
50,1000091,1
50,1000092,1
50,1000093,1
50,1000094,1
50,1000096,1
50,1000097,1
50,1000098,1
50,1000099,1
50,1000100,1
50,1000101,1
50,1000102,1
50,1000103,1
50,1000104,1
50,1000105,1
50,1000106,1
50,1000107,1
50,1000108,1
50,1000109,1
50,1000110,1
50,1000111,1
50,1000112,1
50,1000113,1
50,1000114,1
50,1000115,1
50,1000116,1
50,1000117,1
50,1000118,1
50,1000120,1
50,1000121,1
50,1000122,1
50,1000123,1
50,1000124,1
50,1000125,1
50,1000126,1
50,1000127,1
50,1000128,1
50,1000129,1
50,1000130,1
50,1000131,1
50,1000132,1
50,1000133,1
50,1000135,1
50,1000136,1
50,1000137,1
50,1000138,1
50,1000140,1
50,1000141,1
50,1000142,1
50,1000143,1
50,1000144,1
50,1000145,1
50,1000146,1
50,1000147,1
50,1000148,1
50,1000149,1
50,1000150,1
50,1000151,1
50,1000152,1
50,1000153,1
50,1000154,1
50,1000155,1
50,1000157,1
50,1000158,1
50,1000159,1
50,1000160,1
50,1000161,1
50,1000162,1
50,1000164,1
50,1000165,1
50,1000166,1
50,1000168,1
50,1000169,1
50,1000170,1
50,1000171,1
50,1000172,1
50,1000173,1
50,1000174,1
50,1000176,1
50,1000177,1
50,1000179,1
50,1000180,1
50,1000181,1
50,1000182,1
50,1000184,1
50,1000185,1
50,1000186,1
50,1000187,1
50,1000188,1
50,1000190,1
50,1000191,1
50,1000192,1
50,1000193,1
50,1000194,1
50,1000195,1
50,1000196,1
50,1000197,1
50,1000198,1
50,1000199,1
50,1000200,1
50,1000202,1
50,1000203,1
50,1000204,1
50,1000205,1
50,1000206,1
50,1000207,1
50,1000208,1
50,1000209,1
50,1000210,1
50,1000211,1
50,1000212,1
50,1000213,1
50,1000215,1
50,1000216,1
50,1000217,1
50,1000218,1
50,1000219,1
50,1000221,1
50,1000222,1
50,1000223,1
50,1000224,1
50,1000225,1
50,1000226,1
50,1000227,1
50,1000228,1
50,1000229,1
50,1000230,1
50,1000231,1
50,1000233,1
50,1000234,1
50,1000235,1
50,1000237,1
50,1000239,1
50,1000240,1
50,1000243,1
50,1000244,1
50,1000245,1
50,1000247,1
50,1000257,1
50,1000258,1
50,1000270,1
50,1000273,1
50,1000283,1
50,1000284,1
50,1000286,1
50,1000293,1
50,1000295,1
50,1000303,1
50,1000307,1
50,1000308,1
50,1000310,1
50,1000314,1
50,1000315,1
50,1000316,1
50,1000319,1
50,1000320,1
50,1000321,1
50,1000322,1
50,1000323,1
50,1000324,1
50,1000325,1
50,1000326,1
50,1000328,1
50,1000330,1
50,1000331,1
50,1000332,1
50,1000336,1
50,1000337,1
50,1000338,1
50,1000340,1
50,1000341,1
50,1000344,1
50,1000345,1
50,1000347,1
50,1000348,1
50,1000349,1
50,1000350,1
50,1000352,1
50,1000353,1
50,1000354,1
50,1000355,1
50,1000356,1
50,1000357,1
50,1000358,1
50,1000359,1
50,1000360,1
50,1000361,1
50,1000362,1
50,1000363,1
50,1000364,1
50,1000365,1
50,1000367,1
50,1000368,1
50,1000369,1
50,1000370,1
50,1000371,1
50,1000372,1
50,1000373,1
50,1000374,1
50,1000375,1
50,1000376,1
50,1000378,1
50,1000379,1
50,1000380,1
50,1000381,1
50,1000382,1
50,1000383,1
50,1000384,1
50,1000385,1
50,1000386,1
50,1000387,1
50,1000388,1
50,1000389,1
50,1000391,1
50,1000392,1
50,1000393,1
50,1000394,1
50,1000395,1
50,1000396,1
50,1000397,1
50,1000398,1
50,1000399,1
50,1000400,1
50,1000401,1
50,1000402,1
50,1000403,1
50,1000404,1
50,1000405,1
50,1000406,1
50,1000407,1
50,1000408,1
50,1000409,1
50,1000412,1
50,1000413,1
50,1000415,1
50,1000455,1
50,1000456,1
50,1000457,1
50,1000458,1
50,1000459,1
50,1000461,1
50,1000462,1
50,1000463,1
50,1000465,1
50,1000466,1
50,1000467,1
50,1000472,1
50,1000473,1
50,1000499,1
50,1000500,1
50,1000501,1
50,1000502,1
50,1000503,1
50,1000504,1
50,1000505,1
50,1000506,1
50,1000507,1
50,1000509,1
50,1000510,1
50,1000511,1
50,1000512,1
50,1000513,1
50,1000514,1
50,1000515,1
50,1000516,1
50,1000517,1
50,1000518,1
50,1000519,1
50,1000520,1
50,1000701,1
50,2000000,1
50,2000001,1
50,2000003,1
50,2000004,1
50,2000005,1
50,2000006,1
50,2000007,1
50,2000008,1
50,2000009,1
50,2000010,1
50,2000011,1
50,2000013,1
50,2000018,1
50,2000020,1
50,2000026,1
50,2000027,1
50,2000028,1
50,2000029,1
50,2000032,1
50,2000033,1
50,2000034,1
50,2000035,1
50,2000036,1
50,2000037,1
50,2000038,1
50,2000040,1
50,2000041,1
50,2000043,1
50,2000044,1
50,2000045,1
50,2000046,1
50,2000047,1
50,2000048,1
50,2000049,1
50,2000050,1
50,2000051,1
50,2000052,1
50,2000053,1
50,2000054,1
50,2000055,1
50,2000056,1
50,2000057,1
50,2000058,1
50,2000059,1
50,2000060,1
50,2000061,1
50,2000062,1
50,2000063,1
50,2000064,1
50,2000065,1
50,2000066,1
50,2000067,1
50,2000068,1
50,2000069,1
50,2000071,1
50,2000072,1
50,2000073,1
50,2000074,1
50,2000075,1
50,2000076,1
50,2000077,1
50,2000078,1
50,2000088,1
50,2000104,1
50,2000105,1
50,2000106,1
50,2000107,1
50,2000108,1
50,2000109,1
50,2000110,1
50,2000111,1
50,2000112,1
50,2000113,1
50,2000114,1
50,2000115,1
50,2000116,1
50,2000117,1
50,2000118,1
50,2000119,1
50,2000120,1
50,2000121,1
50,2000122,1
50,2000123,1
50,2000124,1
50,2000125,1
50,2000126,1
50,2000127,1
50,2000128,1
50,2000129,1
50,2000130,1
50,2000131,1
50,2000132,1
50,2000135,1
50,2000136,1
50,2000137,1
50,2000138,1
50,2000139,1
50,2000140,1
50,2000141,1
50,2000142,1
50,2000157,1
50,2000158,1
50,2000159,1
50,2000160,1
50,2000161,1
50,2000162,1
50,2000163,1
50,2000164,1
50,2000165,1
50,2000166,1
50,2000167,1
50,2000168,1
50,2000169,1
50,3000000,1
50,3000001,1
50,3000002,1
50,3000003,1
50,3000004,1
50,3000005,1
50,3000006,1
50,3000007,1
50,3000008,1
50,3000009,1
50,3000010,1
50,3000011,1
50,3000012,1
50,3000013,1
50,3000014,1
50,3000015,1
50,3000016,1
50,3000017,1
50,3000018,1
50,3000019,1
50,3000020,1
50,3000021,1
50,3000022,1
50,3000023,1
50,3000024,1
50,3000025,1
50,3000026,1
50,3000027,1
50,3000028,1
50,3000029,1
50,3000030,1
50,3000031,1
50,3000032,1
50,3000033,1
50,3000034,1
50,3000035,1
50,3000036,1
50,3000037,1
50,3000038,1
50,3000039,1
50,3000040,1
50,3000041,1
50,3000042,1
50,3000044,1
50,3000045,1
50,3000046,1
50,3000047,1
50,3000048,1
50,3000049,1
50,3000050,1
50,3000051,1
50,3000052,1
50,3000053,1
50,3000054,1
50,3000055,1
50,3000056,1
50,3000057,1
50,3000058,1
50,3000059,1
50,3000060,1
50,3000061,1
50,3000062,1
50,3000063,1
50,3000064,1
50,3000065,1
50,3000066,1
50,3000067,1
50,3000068,1
50,3000069,1
50,3000070,1
50,3000071,1
50,3000072,1
50,3000073,1
50,3000074,1
50,3000075,1
50,3000076,1
50,3000077,1
50,3000079,1
50,3000080,1
50,3000081,1
50,3000082,1
50,3000083,1
50,3000084,1
50,3000085,1
50,3000086,1
50,3000087,1
50,3000088,1
50,3000089,1
50,3000090,1
50,3000091,1
50,3000092,1
50,3000093,1
50,3000094,1
50,3000095,1
50,3000096,1
50,3000097,1
50,3000098,1
50,3000099,1
50,3000100,1
50,3000101,1
50,3000102,1
50,3000104,1
50,3000105,1
50,3000106,1
50,3000107,1
50,3000109,1
50,3000110,1
50,4000000,1
50,4000001,1
50,4000002,1
50,4000003,1
50,4000004,1
50,4000005,1
50,4000006,1
50,4000007,1
50,4000008,1
50,4000009,1
50,4000010,1
50,4000011,1
50,4000012,1
50,4000013,1
50,4000014,1
50,4000015,1
50,4000016,1
50,4000017,1
50,4000018,1
50,4000019,1
50,4000020,1
50,4000021,1
50,4000022,1
50,4000023,1
50,4000024,1
50,4000025,1
50,4000026,1
50,4000027,1
50,4000028,1
50,4000029,1
50,4000030,1
50,4000031,1
50,4000032,1
50,4000033,1
50,4000034,1
50,4000035,1
50,4000036,1
50,4000037,1
50,4000038,1
50,4000039,1
50,4000040,1
50,4000041,1
50,4000042,1
50,4000043,1
50,4000044,1
50,4000045,1
50,4000046,1
50,4000047,1
50,4000048,1
50,4000049,1
50,4000050,1
50,4000051,1
50,4000052,1
50,4000053,1
50,4000054,1
50,4000055,1
50,4000056,1
50,4000057,1
50,4000058,1
50,4000059,1
50,4000060,1
50,4000061,1
50,4000062,1
50,4000063,1
50,4000064,1
50,4000065,1
50,4000066,1
50,4000067,1
50,4000068,1
50,4000069,1
50,4000070,1
50,4000071,1
50,4000072,1
50,4000073,1
50,4000074,1
50,4000075,1
50,4000076,1
50,4000077,1
50,4000078,1
50,4000079,1
50,4000080,1
50,4000081,1
50,4000082,1
50,4000083,1
50,4000084,1
50,4000085,1
50,4000086,1
50,4000087,1
50,4000088,1
50,4000089,1
50,4000090,1
50,4000091,1
50,4000092,1
50,4000093,1
50,4000094,1
50,4000095,1
50,4000096,1
50,4000097,1
50,4000098,1
50,4000099,1
50,4000100,1
50,4000101,1
50,4000102,1
50,4000103,1
50,4000104,1
50,4000105,1
50,4000106,1
50,4000107,1
50,4000108,1
50,4000109,1
50,4000110,1
50,4000111,1
50,4000112,1
50,4000113,1
50,4000114,1
50,4000115,1
50,4000116,1
50,4000117,1
50,4000118,1
50,4000119,1
50,4000120,1
50,4000121,1
50,4000122,1
50,4000123,1
50,4000124,1
50,4000125,1
50,4000126,1
50,4000127,1
50,4000128,1
50,4000129,1
50,4000130,1
50,4000131,1
50,4000132,1
50,4000133,1
50,4000134,1
50,4000135,1
50,4000136,1
50,4000137,1
50,4000138,1
50,4000139,1
50,4000140,1
50,4000141,1
50,4000142,1
50,4000143,1
50,4000144,1
50,4000145,1
50,4000146,1
50,4000147,1
50,4000148,1
50,4000149,1
50,4000150,1
50,4000151,1
50,4000152,1
50,4000153,1
50,4000154,1
50,4000155,1
50,4000156,1
50,4000157,1
50,4000158,1
50,4000159,1
50,4000160,1
50,4000161,1
50,4000162,1
50,4000163,1
50,4000164,1
50,4000165,1
50,4000166,1
50,4000167,1
50,4000168,1
50,4000169,1
50,4000170,1
50,4000171,1
50,4000172,1
50,4000173,1
50,4000174,1
50,4000175,1
50,4000176,1
50,4000177,1
50,4000178,1
50,4000179,1
50,4000180,1
50,4000181,1
50,4000182,1
50,4000183,1
50,4000184,1
50,4000185,1
50,4000186,1
50,4000187,1
50,4000188,1
50,4000189,1
50,4000190,1
50,4000191,1
50,4000192,1
50,4000193,1
50,4000194,1
50,4000195,1
50,4000196,1
50,4000197,1
50,4000198,1
50,4000199,1
50,4000200,1
50,4000201,1
50,4000202,1
50,4000203,1
50,4000204,1
50,4000205,1
50,4000206,1
50,4000207,1
50,4000208,1
50,4000209,1
50,4000210,1
50,4000211,1
50,4000212,1
50,4000213,1
50,4000214,1
50,4000215,1
50,4000216,1
50,4000217,1
50,4000218,1
50,4000219,1
50,4000220,1
50,4000221,1
50,4000222,1
50,4000223,1
50,4000224,1
50,4000225,1
50,4000226,1
50,4000227,1
50,4000228,1
50,4000229,1
50,4000230,1
50,4000231,1
50,4000232,1
50,4000233,1
50,4000234,1
50,4000235,1
50,4000236,1
50,4000237,1
50,4000238,1
50,4000239,1
50,4000240,1
50,4000241,1
50,4000242,1
50,4000243,1
50,4000244,1
50,4000245,1
50,4000246,1
50,4000247,1
50,4000248,1
50,4000249,1
50,4000250,1
50,4000251,1
50,4000252,1
50,4000253,1
50,4000254,1
50,4000255,1
50,4000256,1
50,4000257,1
50,4000258,1
50,4000259,1
50,4000260,1
50,4000261,1
50,4000262,1
50,4000263,1
50,4000264,1
50,4000265,1
50,4000266,1
50,4000267,1
50,4000268,1
50,4000269,1
50,4000270,1
50,4000271,1
50,4000272,1
50,4000273,1
50,4000274,1
50,4000275,1
50,4000276,1
50,4000277,1
50,4000278,1
50,4000279,1
50,4000280,1
50,4000281,1
50,4000282,1
50,4000283,1
50,4000284,1
50,4000285,1
50,4000286,1
50,4000287,1
50,4000288,1
50,4000289,1
50,4000290,1
50,4000291,1
50,4000292,1
50,4000293,1
50,4000294,1
50,4000295,1
50,4000296,1
50,4000297,1
50,4000298,1
50,4000299,1
50,4000300,1
50,4000301,1
50,4000302,1
50,4000303,1
50,4000304,1
50,4000305,1
50,4000306,1
50,4000307,1
50,4000308,1
50,4000309,1
50,4000310,1
50,4000311,1
50,4000312,1
50,4000313,1
50,4000314,1
50,4000315,1
50,4000316,1
50,4000317,1
50,4000318,1
50,4000319,1
50,4000320,1
50,4000321,1
50,4000322,1
50,4000323,1
50,4000324,1
50,4000325,1
50,4000326,1
50,4000327,1
50,4000328,1
50,4000329,1
50,4000330,1
50,4000331,1
50,4000332,1
50,4000333,1
50,4000334,1
50,4000335,1
50,4000336,1
50,4000337,1
50,4000338,1
50,4000339,1
50,4000340,1
50,4000341,1
50,4000342,1
50,4000343,1
50,4000344,1
50,4000345,1
50,4000346,1
50,4000347,1
50,4000348,1
50,4000349,1
50,4000350,1
50,4000351,1
50,4000352,1
50,4000353,1
50,4000354,1
50,4000355,1
50,4000356,1
50,4000357,1
50,4000358,1
50,4000359,1
50,4000360,1
50,4000361,1
50,4000362,1
50,4000363,1
50,4000364,1
50,4000365,1
50,4000366,1
50,4000367,1
50,4000368,1
50,4000369,1
50,4000370,1
50,4000371,1
50,4000372,1
50,4000373,1
50,4000374,1
50,4000375,1
50,4000376,1
50,4000377,1
50,4000378,1
50,4000379,1
50,4000380,1
50,4000381,1
50,4000382,1
50,4000383,1
50,4000384,1
50,4000385,1
50,4000386,1
50,4000387,1
50,4000388,1
50,4000389,1
50,4000390,1
50,4000391,1
50,4000392,1
50,4000393,1
50,4000394,1
50,4000395,1
50,4000396,1
50,4000397,1
50,4000398,1
50,4000399,1
50,4000400,1
50,4000401,1
50,4000402,1
50,4000403,1
50,4000404,1
50,4000405,1
50,4000406,1
50,4000407,1
50,4000408,1
50,4000409,1
50,4000410,1
50,4000411,1
50,4000412,1
50,4000413,1
50,4000414,1
50,4000415,1
50,4000416,1
50,4000417,1
50,4000418,1
50,4000419,1
50,4000420,1
50,4000421,1
50,4000422,1
50,4000423,1
50,4000424,1
50,4000425,1
50,4000426,1
50,4000427,1
50,4000428,1
50,4000429,1
50,4000430,1
50,4000431,1
50,4000432,1
50,4000433,1
50,4000434,1
50,4000435,1
50,4000436,1
50,4000437,1
50,4000438,1
50,4000439,1
50,4000440,1
50,4000441,1
50,4000442,1
50,4000443,1
50,4000444,1
50,4000445,1
50,4000446,1
50,4000447,1
50,4000448,1
50,4000449,1
50,4000450,1
50,4000451,1
50,4000452,1
50,4000453,1
50,4000454,1
50,4000455,1
50,4000456,1
50,4000457,1
50,4000458,1
50,4000459,1
50,4000460,1
50,4000461,1
50,4000462,1
50,4000463,1
50,4000464,1
50,4000465,1
50,4000466,1
50,4000467,1
50,4000468,1
50,4000469,1
50,4000470,1
50,4000471,1
50,4000472,1
50,4000473,1
50,4000474,1
50,4000475,1
50,4000476,1
50,4000477,1
50,4000478,1
50,4000479,1
50,4000480,1
50,4000481,1
50,4000482,1
50,4000483,1
50,4000484,1
50,4000485,1
50,4000486,1
50,4000487,1
50,4000488,1
50,4000489,1
50,4000490,1
50,4000491,1
50,4000492,1
50,4000493,1
50,4000494,1
50,4000495,1
50,4000496,1
50,4000497,1
50,4000498,1
50,4000499,1
50,4000500,1
50,4000501,1
50,4000502,1
50,4000503,1
50,4000504,1
50,4000505,1
50,4000506,1
50,4000507,1
50,4000508,1
50,4000509,1
50,4000510,1
50,4000511,1
50,4000512,1
50,4000513,1
50,4000514,1
50,4000515,1
50,4000516,1
50,4000517,1
50,4000518,1
50,4000519,1
50,4000520,1
50,4000521,1
50,4000522,1
50,4000523,1
50,4000524,1
50,4000525,1
50,4000526,1
50,4000527,1
50,4000528,1
50,4000529,1
50,4000530,1
50,4000531,1
50,4000532,1
50,4000533,1
50,4000534,1
50,4000535,1
50,4000536,1
50,4000537,1
50,4000538,1
50,4000539,1
50,4000540,1
50,4000541,1
50,4000542,1
50,4000543,1
50,4000544,1
50,4000545,1
50,4000546,1
50,4000547,1
50,4000548,1
50,4000549,1
50,4000550,1
50,4000551,1
50,4000552,1
50,4000553,1
50,4000554,1
50,4000555,1
50,4000556,1
50,4000557,1
50,4000558,1
50,4000559,1
50,4000560,1
50,4000561,1
50,4000562,1
50,4000563,1
50,4000564,1
50,4000565,1
50,4000566,1
50,4000567,1
50,4000568,1
50,4000569,1
50,4000570,1
50,4000571,1
50,4000572,1
50,4000573,1
50,4000574,1
50,4000575,1
50,4000576,1
50,4000577,1
50,4000578,1
50,4000579,1
50,4000580,1
50,4000581,1
50,4000582,1
50,4000583,1
50,4000584,1
50,4000585,1
50,4000586,1
50,4000587,1
50,4000588,1
50,4000589,1
50,4000590,1
50,4000591,1
50,4000592,1
50,4000593,1
50,4000594,1
50,4000595,1
50,4000596,1
50,4000597,1
50,4000598,1
50,4000599,1
50,4000600,1
50,4000601,1
50,4000602,1
50,4000603,1
50,4000604,1
50,4000605,1
50,4000606,1
50,4000607,1
50,4000608,1
50,4000609,1
50,4000610,1
50,4000611,1
50,4000612,1
50,4000613,1
50,4000614,1
50,4000615,1
50,4000616,1
50,4000617,1
50,4000618,1
50,4000619,1
50,4000620,1
50,4000621,1
50,4000622,1
50,4000623,1
50,4000624,1
50,4000625,1
50,4000626,1
50,4000627,1
50,4000628,1
50,4000629,1
50,4000630,1
50,4000631,1
50,4000632,1
50,4000633,1
50,4000634,1
50,4000635,1
50,4000636,1
50,4000637,1
50,4000638,1
50,4000639,1
50,4000640,1
50,4000641,1
50,4000642,1
50,4000643,1
50,4000644,1
50,4000645,1
50,4000646,1
50,4000647,1
50,4000648,1
50,4000649,1
50,4000650,1
50,4000651,1
50,4000652,1
50,4000653,1
50,4000654,1
50,4000655,1
50,4000656,1
50,4000657,1
50,4000658,1
50,4000659,1
50,4000660,1
50,4000661,1
50,4000662,1
50,4000663,1
50,4000664,1
50,4000665,1
50,4000666,1
50,4000667,1
50,4000668,1
50,4000669,1
50,4000670,1
50,4000671,1
50,4000672,1
50,4000673,1
50,4000674,1
50,4000675,1
50,4000676,1
50,4000677,1
50,4000678,1
50,4000679,1
50,4000680,1
50,4000681,1
50,4000682,1
50,4000683,1
50,4000684,1
50,4000685,1
50,4000686,1
50,4000687,1
50,4000688,1
50,4000689,1
50,4000690,1
50,4000691,1
50,4000692,1
50,4000693,1
50,4000694,1
50,4000695,1
50,4000696,1
50,4000697,1
50,4000698,1
50,4000699,1
50,4000700,1
50,4000701,1
50,4000702,1
50,4000703,1
50,4000704,1
50,4000705,1
50,4000706,1
50,4000707,1
50,4000708,1
50,4000709,1
50,4000710,1
50,4000711,1
50,4000712,1
50,4000713,1
50,4000714,1
50,4000715,1
50,4000716,1
50,4000717,1
50,4000718,1
50,4000719,1
50,4000720,1
50,4000721,1
50,4000722,1
50,4000723,1
50,4000724,1
50,4000725,1
50,4000726,1
50,4000727,1
50,4000728,1
50,4000729,1
50,4000730,1
50,4000731,1
50,4000732,1
50,4000733,1
50,4000734,1
50,4000735,1
50,4000736,1
50,4000737,1
50,4000738,1
50,4000739,1
50,4000740,1
50,4000741,1
50,4000742,1
50,4000743,1
50,4000744,1
50,4000745,1
50,4000746,1
50,4000747,1
50,4000748,1
50,4000749,1
50,4000750,1
50,4000751,1
50,4000752,1
50,4000753,1
50,4000754,1
50,4000755,1
50,4000756,1
50,4000757,1
50,4000758,1
50,4000759,1
50,4000760,1
50,4000761,1
50,4000762,1
50,4000763,1
50,4000764,1
50,5000000,1
50,5000001,1
50,5000002,1
50,5000003,1
50,5000004,1
50,5000005,1
50,5000006,1
50,5000007,1
50,5000008,1
50,5000009,1
50,5000010,1
50,5000011,1
50,5000012,1
50,5000013,1
50,5000014,1
50,5000015,1
50,5000016,1
50,5000017,1
50,5000018,1
50,5000019,1
50,5000020,1
50,5000021,1
50,5000022,1
50,5000023,1
50,5000024,1
50,5000025,1
50,5000026,1
50,5000027,1
50,5000028,1
50,5000029,1
50,5000030,1
50,5000031,1
50,5000032,1
50,5000033,1
50,5000034,1
50,5000035,1
50,5000036,1
50,5000037,1
50,5000038,1
50,5000039,1
50,5000040,1
50,5000041,1
50,5000042,1
50,5000043,1
50,5000044,1
50,5000045,1
50,5000046,1
50,5000047,1
50,5000048,1
50,5000049,1
50,5000050,1
50,5000051,1
50,5000052,1
50,5000053,1
50,5000054,1
50,5000055,1
50,5000056,1
50,5000057,1
50,5000058,1
50,5000059,1
50,5000060,1
50,5000061,1
50,5000062,1
50,5000063,1
50,5000064,1
50,5000065,1
50,5000066,1
50,5000067,1
50,5000068,1
50,5000069,1
50,5000070,1
50,5000071,1
50,5000072,1
50,5000073,1
50,5000074,1
50,5000075,1
50,5000076,1
50,5000077,1
50,5000078,1
50,5000079,1
50,5000080,1
50,5000081,1
50,5000082,1
50,5000083,1
50,5000084,1
50,5000085,1
50,5000086,1
50,5000087,1
50,5000088,1
50,5000089,1
50,5000090,1
50,5000091,1
50,5000092,1
50,5000093,1
50,5000094,1
50,5000095,1
50,5000096,1
50,5000097,1
50,5000098,1
50,5000099,1
50,5000100,1
50,5000101,1
50,5000102,1
50,5000103,1
50,5000104,1
50,5000105,1
50,5000106,1
50,5000107,1
50,5000108,1
50,5000109,1
50,5000110,1
50,5000111,1
50,5000112,1
50,5000114,1
50,5000115,1
50,5000116,1
50,5000117,1
50,5000118,1
50,5000119,1
50,5000120,1
50,5000121,1
50,5000122,1
50,5000123,1
50,5000124,1
50,5000134,1
50,5000135,1
50,5000136,1
50,5000137,1
50,5000138,1
50,5000139,1
50,5000140,1
50,5000141,1
50,5000142,1
50,5000143,1
50,5000144,1
50,5000145,1
50,5000146,1
50,5000147,1
50,5000148,1
50,5000149,1
50,5000150,1
50,5000151,1
50,5000152,1
50,5000153,1
50,5000154,1
50,5000155,1
50,5000156,1
50,5000157,1
50,5000158,1
50,5000159,1
50,5000160,1
50,5000161,1
50,5000162,1
50,5000163,1
50,5000164,1
50,5000165,1
50,5000166,1
50,5000167,1
50,5000168,1
50,5000169,1
50,5000170,1
50,5000171,1
50,5000172,1
50,5000173,1
50,5000174,1
50,5000175,1
50,5000176,1
50,5000177,1
50,5000178,1
50,5000179,1
50,5000180,1
50,5000181,1
50,5000182,1
50,5000183,1
50,5000184,1
50,5000185,1
50,5000186,1
50,5000187,1
50,5000188,1
50,5000189,1
50,6000000,1
50,6000002,1
50,6000003,1
50,6000007,1
50,6000008,1
50,6000010,1
50,6000012,1
50,6000013,1
50,6000014,1
50,6000015,1
50,6000016,1
50,6000017,1
50,6000020,1
50,6000021,1
50,6000023,1
50,6000025,1
50,6000026,1
50,6000027,1
50,6000028,1
50,6000029,1
50,6000030,1
50,6000031,1
50,6000032,1
50,6000033,1
50,6000034,1
50,6000035,1
50,6000036,1
50,6000037,1
50,6000038,1
50,6000039,1
50,6000040,1
50,6000041,1
50,6000042,1
50,6000051,1
50,6000052,1
50,6000055,1
50,6000058,1
50,6000063,1
50,6000064,1
50,6000065,1
50,6000066,1
50,6000067,1
50,6000070,1
50,6000072,1
50,6000073,1
50,6000074,1
50,6000075,1
50,6000076,1
50,6000077,1
50,6000078,1
50,6000079,1
50,6000080,1
50,6000081,1
50,6000082,1
50,6000083,1
50,6000084,1
50,6000085,1
50,6000086,1
50,6000087,1
50,6000088,1
50,6000089,1
50,6000090,1
50,6000091,1
50,6000092,1
50,6000093,1
50,6000094,1
50,6000095,1
50,6000096,1
50,6000097,1
50,6000098,1
50,6000099,1
50,6000100,1
50,6000101,1
50,6000102,1
50,6000103,1
50,6000104,1
50,6000105,1
50,6000106,1
50,6000107,1
50,6000108,1
50,6000109,1
50,6000111,1
50,6000117,1
50,6000118,1
50,6000119,1
50,6000120,1
50,6000121,1
50,6000122,1
50,6000123,1
50,6000124,1
50,6000125,1
50,6000126,1
50,6000128,1
50,6000129,1
50,6000130,1
50,6000131,1
50,6000132,1
50,6000133,1
50,6000134,1
50,6000135,1
50,6000156,1
50,6000157,1
50,6000158,1
50,6000159,1
50,6000160,1
50,6000161,1
50,6000162,1
50,6000163,1
50,6000164,1
50,6000165,1
